_weight,_likelihood,$\Omega_m\ \mathrm{Blinded}$,$w\ \mathrm{Blinded}$
7.00000,12.60145,0.40414,-1.02055
2.00000,12.26232,0.35203,-0.90058
3.00000,11.85745,0.38251,-1.09826
2.00000,12.49515,0.45431,-1.34359
1.00000,12.22598,0.44234,-1.30173
4.00000,11.92432,0.43079,-1.21463
1.00000,11.83649,0.42442,-1.20494
1.00000,11.69793,0.36951,-0.98420
1.00000,11.85101,0.35803,-0.94152
5.00000,11.82205,0.35410,-0.93705
1.00000,12.19327,0.30698,-0.86456
1.00000,12.20630,0.30421,-0.85335
3.00000,11.79058,0.41636,-1.13690
1.00000,12.18847,0.44260,-1.29088
4.00000,12.09936,0.44011,-1.25366
1.00000,12.80997,0.45132,-1.21918
2.00000,12.38713,0.32983,-0.85286
1.00000,13.06850,0.32721,-0.97903
1.00000,13.00545,0.36214,-1.09154
4.00000,12.98498,0.36234,-1.09143
6.00000,12.43880,0.32479,-0.84195
3.00000,11.85361,0.37652,-1.07732
7.00000,11.87126,0.41891,-1.13586
2.00000,12.56877,0.44382,-1.35356
4.00000,11.79823,0.41338,-1.18655
1.00000,11.98586,0.33054,-0.88361
4.00000,13.24431,0.31528,-0.79520
3.00000,12.49096,0.32252,-0.83571
4.00000,11.64747,0.39750,-1.07659
1.00000,11.63847,0.39645,-1.07455
6.00000,12.07529,0.43109,-1.17485
1.00000,12.76861,0.45502,-1.24975
1.00000,12.41586,0.44952,-1.25718
1.00000,13.35769,0.47755,-1.40382
2.00000,12.58615,0.41956,-1.28089
3.00000,12.41350,0.32467,-0.94226
3.00000,12.39423,0.38411,-1.14125
4.00000,12.03060,0.42729,-1.15854
1.00000,13.09864,0.46390,-1.28225
2.00000,12.47380,0.45365,-1.28976
2.00000,12.18640,0.44401,-1.27006
1.00000,11.64628,0.37430,-1.04276
6.00000,12.38278,0.40456,-1.03359
4.00000,12.12758,0.34222,-0.98139
1.00000,11.85922,0.38441,-1.10493
2.00000,11.82725,0.39537,-1.13839
2.00000,11.71174,0.41229,-1.16319
1.00000,11.64345,0.39864,-1.11948
2.00000,12.46491,0.42386,-1.10210
2.00000,12.18793,0.44266,-1.29050
4.00000,11.67542,0.40099,-1.13320
2.00000,11.95175,0.41594,-1.11052
4.00000,11.62556,0.37647,-1.01427
3.00000,12.10578,0.39243,-1.01110
9.00000,12.48118,0.29262,-0.84653
4.00000,12.46320,0.30416,-0.88163
3.00000,11.79305,0.35810,-0.94792
3.00000,11.75836,0.37754,-0.99628
2.00000,11.91142,0.34915,-0.91885
2.00000,11.90776,0.35230,-0.92499
4.00000,12.03334,0.43625,-1.22698
2.00000,11.69543,0.35467,-0.96992
2.00000,11.60012,0.39556,-1.09189
2.00000,12.15102,0.44246,-1.26253
1.00000,11.71601,0.36962,-1.03785
2.00000,12.16977,0.31247,-0.84518
5.00000,12.44340,0.29270,-0.80215
6.00000,12.15539,0.37382,-1.09080
1.00000,12.61748,0.40823,-1.03348
5.00000,12.89000,0.42504,-1.31997
2.00000,12.94996,0.42928,-1.33913
1.00000,13.86456,0.42340,-1.36389
1.00000,13.45681,0.39311,-1.22387
9.00000,12.31931,0.44324,-1.31991
2.00000,12.46896,0.41608,-1.26073
1.00000,12.42996,0.35353,-1.03669
7.00000,11.73998,0.37325,-1.05391
3.00000,11.78141,0.37428,-1.06234
5.00000,11.97353,0.34186,-0.96781
1.00000,11.89104,0.34554,-0.97240
2.00000,12.22112,0.42006,-1.25483
4.00000,12.31555,0.40972,-1.05582
1.00000,13.02950,0.42358,-1.06919
1.00000,12.85603,0.46606,-1.37946
1.00000,12.33310,0.42577,-1.28236
2.00000,11.82055,0.41712,-1.19823
5.00000,13.03674,0.25429,-0.77368
1.00000,12.14205,0.39235,-1.15484
2.00000,12.16730,0.39332,-1.15999
10.00000,11.77208,0.37145,-0.97933
3.00000,11.60584,0.39696,-1.09922
2.00000,11.85416,0.42236,-1.15977
3.00000,11.63495,0.36527,-0.99593
9.00000,11.85465,0.33586,-0.92610
1.00000,11.64968,0.36347,-0.99873
2.00000,12.36217,0.32308,-0.93428
1.00000,12.76981,0.38352,-1.15821
1.00000,11.87295,0.42760,-1.20798
9.00000,11.96121,0.37309,-0.96686
1.00000,12.34938,0.32121,-0.92759
1.00000,12.29801,0.31547,-0.90578
2.00000,11.74345,0.36575,-0.96960
1.00000,12.77893,0.36453,-1.09052
1.00000,12.33711,0.29405,-0.83219
1.00000,13.59496,0.24656,-0.78184
1.00000,13.42718,0.22342,-0.71652
2.00000,13.37627,0.22473,-0.69419
1.00000,11.88276,0.33779,-0.90558
5.00000,11.86071,0.33530,-0.92507
5.00000,12.06625,0.41996,-1.11688
1.00000,11.84701,0.37996,-1.08854
5.00000,12.09873,0.43228,-1.27199
2.00000,12.09529,0.43243,-1.27165
6.00000,12.07404,0.43627,-1.26928
10.00000,11.74282,0.41368,-1.17473
1.00000,13.17690,0.36715,-1.11588
3.00000,13.18232,0.43884,-1.38814
1.00000,15.22008,0.50834,-1.60833
2.00000,15.97408,0.46683,-1.65106
1.00000,16.84097,0.45590,-1.63695
1.00000,19.57390,0.46585,-1.79443
6.00000,18.20146,0.52472,-1.94984
3.00000,19.13236,0.46278,-1.76062
2.00000,17.83631,0.47353,-1.76832
3.00000,17.88252,0.40362,-1.40333
6.00000,12.51593,0.38767,-1.16073
2.00000,13.12558,0.39477,-1.21645
1.00000,12.91381,0.40544,-1.24741
1.00000,13.04193,0.35842,-1.08005
3.00000,11.88559,0.38213,-1.09951
4.00000,12.03323,0.43441,-1.20707
2.00000,12.35596,0.44452,-1.22510
1.00000,15.58412,0.50332,-1.41476
11.00000,13.13420,0.45786,-1.44035
1.00000,14.84126,0.37786,-1.21006
1.00000,13.48692,0.38075,-1.17748
2.00000,11.93396,0.38766,-1.12268
2.00000,13.37563,0.43686,-1.39275
2.00000,13.38224,0.43685,-1.39310
3.00000,11.92608,0.32770,-0.89898
3.00000,12.33279,0.34924,-1.01723
2.00000,12.79275,0.34489,-1.02461
2.00000,12.91207,0.31112,-0.92475
5.00000,12.35075,0.44210,-1.20831
4.00000,11.88374,0.41082,-1.19253
4.00000,11.89226,0.42748,-1.18878
4.00000,12.72631,0.38662,-1.16753
4.00000,12.81092,0.46485,-1.37350
1.00000,13.51120,0.32458,-0.98584
1.00000,13.34948,0.34558,-1.04763
1.00000,14.35365,0.34243,-1.06718
4.00000,14.16537,0.20844,-0.71885
1.00000,13.93710,0.23252,-0.67193
1.00000,12.66679,0.30064,-0.88308
4.00000,12.09348,0.43419,-1.27338
1.00000,11.60461,0.37841,-1.02552
1.00000,12.07234,0.33066,-0.93805
3.00000,12.70824,0.37805,-1.13541
1.00000,11.71603,0.35907,-0.99840
8.00000,13.19189,0.40549,-1.26101
1.00000,17.58283,0.39983,-1.37764
1.00000,15.20466,0.50310,-1.67111
4.00000,12.83440,0.45488,-1.40322
1.00000,13.98187,0.18550,-0.64116
1.00000,14.44081,0.18400,-0.68043
3.00000,13.50939,0.26547,-0.82409
2.00000,12.88970,0.30576,-0.90826
1.00000,13.83142,0.35416,-0.84934
1.00000,13.50875,0.47775,-1.36668
2.00000,12.27328,0.42856,-1.28494
2.00000,11.73066,0.41457,-1.14301
1.00000,11.74050,0.41461,-1.17476
2.00000,11.90203,0.42896,-1.22237
4.00000,12.39555,0.30897,-0.89204
3.00000,12.61092,0.44981,-1.36892
1.00000,13.04005,0.45156,-1.41730
2.00000,12.03213,0.38841,-1.13314
3.00000,11.79342,0.41993,-1.15997
5.00000,13.49049,0.47799,-1.37346
1.00000,12.64287,0.44881,-1.21929
4.00000,13.42344,0.46407,-1.25208
4.00000,12.87917,0.46477,-1.32681
2.00000,12.70863,0.44806,-1.20774
2.00000,11.79812,0.36424,-0.95995
1.00000,12.82198,0.27971,-0.83154
2.00000,11.67405,0.36793,-1.02469
2.00000,13.24274,0.23082,-0.71535
2.00000,12.80315,0.29287,-0.86763
2.00000,12.72832,0.26946,-0.79320
2.00000,12.69413,0.44998,-1.37938
2.00000,11.86339,0.34019,-0.94842
2.00000,13.07480,0.35620,-1.07365
9.00000,11.62050,0.38687,-1.08016
1.00000,12.28452,0.38594,-1.14142
3.00000,12.81542,0.41411,-1.27501
1.00000,13.08556,0.41152,-1.27945
5.00000,14.65257,0.43335,-1.44091
1.00000,13.91119,0.48853,-1.49914
1.00000,14.22311,0.49394,-1.49663
4.00000,13.59289,0.48276,-1.46025
2.00000,13.61887,0.48331,-1.45870
3.00000,11.82497,0.35212,-0.93322
3.00000,12.53157,0.39027,-0.98119
4.00000,11.62222,0.36826,-1.00740
5.00000,11.91728,0.37024,-0.96313
3.00000,11.92637,0.37007,-0.96202
5.00000,11.77941,0.35598,-0.94573
9.00000,11.73089,0.35312,-0.95008
1.00000,12.15274,0.33491,-0.95883
7.00000,11.72284,0.35173,-0.95218
4.00000,13.20575,0.33449,-0.82910
1.00000,13.07508,0.31991,-0.80814
2.00000,13.54897,0.43724,-1.10063
1.00000,12.24923,0.30024,-0.83397
2.00000,13.37494,0.34780,-1.05589
2.00000,13.15014,0.38847,-1.19346
3.00000,11.76712,0.41189,-1.11746
5.00000,11.81421,0.36160,-1.02142
2.00000,12.72427,0.41446,-1.27106
4.00000,11.88081,0.37032,-1.05836
5.00000,11.96854,0.43088,-1.24432
2.00000,12.16554,0.43147,-1.16505
13.00000,12.29796,0.44828,-1.28041
1.00000,11.91975,0.42782,-1.18276
3.00000,11.78680,0.35576,-0.99704
5.00000,12.29333,0.43519,-1.17184
1.00000,12.40614,0.40283,-1.02646
1.00000,11.91574,0.33284,-0.89609
5.00000,12.78336,0.45182,-1.22509
1.00000,11.66585,0.40086,-1.13066
4.00000,11.60716,0.39108,-1.06299
1.00000,11.73803,0.37564,-0.99366
1.00000,12.66918,0.27521,-0.80664
2.00000,12.83684,0.25902,-0.76770
8.00000,12.62396,0.28401,-0.83100
2.00000,12.91532,0.25512,-0.76446
5.00000,12.73090,0.27248,-0.80370
3.00000,14.41798,0.17511,-0.66281
1.00000,14.46067,0.17223,-0.60915
1.00000,12.84761,0.39473,-1.20355
2.00000,12.51240,0.39705,-1.19475
7.00000,12.72653,0.45606,-1.38974
2.00000,13.13190,0.47299,-1.40646
1.00000,12.54772,0.45312,-1.26590
3.00000,11.78784,0.42135,-1.18135
9.00000,12.96636,0.46627,-1.41950
2.00000,13.07549,0.46339,-1.28071
1.00000,13.42112,0.46503,-1.48158
1.00000,13.71309,0.43081,-1.38722
7.00000,14.31073,0.26226,-0.69422
4.00000,12.27618,0.31262,-0.89475
3.00000,11.79675,0.35337,-0.93892
8.00000,11.76157,0.39281,-1.04140
3.00000,11.79597,0.35634,-0.94425
4.00000,11.85704,0.35081,-0.92728
1.00000,11.66551,0.38575,-1.03191
3.00000,12.06321,0.40025,-1.03942
9.00000,11.99661,0.35659,-0.92640
2.00000,11.78783,0.41165,-1.18081
7.00000,11.66114,0.40725,-1.13865
3.00000,11.61341,0.39886,-1.09666
2.00000,11.95426,0.43044,-1.19471
5.00000,12.20417,0.44292,-1.29502
3.00000,12.65166,0.40310,-1.01468
1.00000,13.01485,0.37428,-1.13515
6.00000,12.56740,0.40488,-1.22658
2.00000,12.98801,0.24884,-0.73483
5.00000,12.44454,0.29762,-0.80585
4.00000,11.83660,0.35684,-0.94062
4.00000,11.61588,0.36983,-1.01121
4.00000,11.59503,0.38871,-1.05954
1.00000,11.91644,0.41177,-1.09601
2.00000,11.93444,0.41679,-1.11647
2.00000,12.13665,0.36629,-0.93888
1.00000,12.25369,0.32538,-0.93468
1.00000,12.44788,0.30499,-0.88317
1.00000,15.97754,0.32146,-1.03603
1.00000,12.39273,0.29325,-0.83916
4.00000,11.64128,0.40218,-1.10011
1.00000,12.11128,0.42008,-1.24451
4.00000,12.72562,0.45252,-1.38691
2.00000,12.78677,0.45739,-1.39900
6.00000,12.94193,0.30757,-0.91563
5.00000,13.51101,0.42767,-1.36444
1.00000,13.74248,0.23492,-0.76060
5.00000,12.99344,0.31655,-0.94395
15.00000,13.63177,0.20552,-0.67802
6.00000,14.39202,0.24979,-0.81236
2.00000,12.22980,0.36042,-1.04910
3.00000,11.66365,0.36241,-0.97848
2.00000,12.15224,0.40895,-1.06403
4.00000,11.86727,0.34986,-0.98533
4.00000,12.74481,0.29679,-0.87591
8.00000,12.18335,0.30675,-0.84227
2.00000,11.97305,0.43348,-1.22211
1.00000,13.76323,0.37260,-0.89151
2.00000,12.60813,0.36635,-0.91587
1.00000,13.22760,0.37041,-1.12952
1.00000,12.87803,0.46624,-1.39164
3.00000,13.61324,0.22491,-0.73248
1.00000,13.88811,0.21704,-0.66028
1.00000,13.22166,0.23217,-0.71505
2.00000,12.96101,0.25464,-0.73635
8.00000,13.03941,0.24868,-0.72775
1.00000,11.76872,0.34946,-0.96944
1.00000,13.61604,0.35032,-1.07233
4.00000,13.69878,0.24405,-0.77974
1.00000,12.89859,0.36424,-1.09458
3.00000,12.53598,0.32198,-0.94042
1.00000,13.64441,0.23342,-0.68281
10.00000,13.49859,0.23544,-0.69063
4.00000,12.85279,0.25734,-0.75101
1.00000,12.31585,0.44104,-1.31725
4.00000,12.26982,0.44567,-1.30730
2.00000,12.70683,0.46179,-1.36421
1.00000,12.70848,0.46178,-1.36562
1.00000,12.63710,0.45688,-1.37289
2.00000,12.56201,0.37251,-1.10865
1.00000,13.30516,0.26617,-0.81834
1.00000,13.63313,0.21829,-0.67265
6.00000,13.53254,0.21224,-0.68994
3.00000,13.81188,0.21462,-0.66162
3.00000,12.84941,0.44889,-1.20039
7.00000,13.76073,0.45570,-1.17862
4.00000,14.12798,0.46242,-1.19596
3.00000,14.48780,0.38590,-0.90430
1.00000,12.68213,0.44200,-1.17427
1.00000,12.29162,0.41965,-1.09639
3.00000,11.88512,0.40962,-1.09037
13.00000,12.68972,0.33828,-0.85417
4.00000,11.74185,0.34865,-0.94590
1.00000,12.30640,0.34658,-0.88735
1.00000,12.71079,0.36760,-0.91458
1.00000,12.26434,0.43416,-1.16911
2.00000,12.24381,0.44005,-1.20930
8.00000,12.27606,0.29917,-0.82717
1.00000,12.15408,0.30897,-0.84754
1.00000,12.29214,0.30460,-0.82565
1.00000,11.98804,0.36407,-1.04555
2.00000,11.71170,0.37554,-1.05818
5.00000,12.39607,0.30780,-0.88837
1.00000,12.45340,0.30831,-0.89381
2.00000,11.67468,0.40465,-1.14132
3.00000,11.84764,0.38236,-1.09682
3.00000,12.37678,0.31277,-0.90272
1.00000,13.55986,0.27703,-0.73164
6.00000,14.73121,0.38923,-0.90658
6.00000,12.11179,0.39851,-1.17410
2.00000,11.87332,0.42752,-1.21085
4.00000,12.69624,0.46172,-1.35226
1.00000,12.10859,0.42939,-1.16020
2.00000,12.50745,0.29234,-0.84788
4.00000,12.17719,0.35874,-0.91945
6.00000,11.92426,0.32804,-0.89682
1.00000,11.77793,0.34364,-0.94089
2.00000,11.74295,0.35962,-0.95741
3.00000,12.60795,0.27617,-0.80243
1.00000,12.59937,0.28201,-0.78087
2.00000,13.44303,0.41768,-1.02973
3.00000,13.42468,0.41784,-1.03100
5.00000,12.25575,0.42158,-1.26264
13.00000,12.08142,0.42134,-1.24496
2.00000,11.92465,0.42612,-1.23233
4.00000,12.22017,0.41524,-1.23927
1.00000,12.14107,0.39299,-1.15703
2.00000,13.59798,0.27034,-0.83904
1.00000,12.82800,0.26188,-0.75142
4.00000,12.37714,0.29106,-0.82620
1.00000,12.24854,0.41940,-1.25514
1.00000,12.26532,0.41728,-1.24965
3.00000,12.19495,0.41653,-1.24134
4.00000,11.92667,0.41323,-1.20461
3.00000,11.92629,0.34954,-0.99020
4.00000,13.57992,0.30399,-0.92745
2.00000,13.57429,0.31170,-0.94936
9.00000,11.69302,0.35491,-0.96858
3.00000,11.77694,0.36872,-1.04241
1.00000,12.09826,0.32518,-0.92146
2.00000,12.39714,0.31463,-0.90989
1.00000,13.04126,0.46519,-1.30138
1.00000,13.07961,0.47126,-1.37457
4.00000,12.93521,0.41988,-1.05961
1.00000,12.15988,0.30772,-0.84782
1.00000,14.54266,0.27672,-0.70713
1.00000,12.59557,0.28772,-0.78538
2.00000,11.79314,0.39368,-1.04076
3.00000,12.05677,0.32644,-0.87091
1.00000,11.99427,0.34485,-0.90394
1.00000,12.05253,0.42339,-1.24706
1.00000,12.71551,0.46226,-1.34992
1.00000,13.52922,0.47154,-1.50049
3.00000,13.07711,0.47130,-1.37705
4.00000,12.18517,0.34430,-0.88974
2.00000,12.96672,0.46900,-1.38606
3.00000,13.14736,0.45720,-1.44028
1.00000,13.24281,0.47533,-1.40183
4.00000,12.41082,0.29245,-0.83852
2.00000,12.15208,0.33747,-0.96728
1.00000,12.59187,0.35830,-1.06068
5.00000,11.76587,0.35492,-0.94587
3.00000,11.63486,0.37261,-1.00323
2.00000,11.70577,0.38437,-1.08755
4.00000,11.76050,0.36055,-0.95671
5.00000,11.75963,0.36157,-0.95885
2.00000,12.13691,0.31096,-0.85017
1.00000,11.59646,0.39039,-1.06513
2.00000,12.50598,0.34228,-1.00324
2.00000,12.76058,0.44867,-1.20675
7.00000,12.10651,0.43702,-1.21140
4.00000,11.64014,0.37075,-0.99810
3.00000,11.62008,0.38719,-1.04562
1.00000,11.69251,0.37102,-1.03933
1.00000,11.97896,0.43185,-1.24654
11.00000,11.69945,0.36423,-0.97300
2.00000,11.77865,0.35269,-0.94039
1.00000,11.90173,0.36057,-0.94224
4.00000,11.68542,0.40348,-1.14151
1.00000,11.92043,0.32842,-0.89762
4.00000,11.94968,0.33630,-0.89480
1.00000,13.13158,0.46946,-1.33232
1.00000,15.72538,0.36582,-1.18623
1.00000,14.63262,0.31413,-0.98455
1.00000,12.75305,0.33283,-0.98417
6.00000,12.70904,0.37209,-1.11408
3.00000,12.28765,0.35814,-1.04464
1.00000,12.67116,0.37393,-1.11890
3.00000,12.35139,0.38413,-1.13891
2.00000,12.57525,0.28255,-0.82191
3.00000,12.60046,0.30315,-0.80231
1.00000,11.62172,0.36840,-1.00790
2.00000,12.11304,0.36961,-0.94821
1.00000,13.21577,0.31083,-0.78912
1.00000,13.83539,0.31582,-0.96908
3.00000,12.22477,0.39810,-1.02149
1.00000,12.12413,0.44040,-1.24052
5.00000,12.51511,0.40359,-1.02311
1.00000,14.62506,0.47154,-1.22322
1.00000,12.89418,0.37811,-1.14401
2.00000,12.89515,0.37759,-1.14217
1.00000,13.38265,0.29602,-0.76211
2.00000,12.87263,0.30659,-0.79481
5.00000,14.29188,0.33534,-0.80193
1.00000,11.71277,0.36003,-0.96312
3.00000,12.25679,0.33264,-0.95839
14.00000,12.04222,0.43401,-1.26245
5.00000,12.10988,0.43795,-1.27716
5.00000,13.47361,0.47915,-1.39631
2.00000,14.07471,0.46890,-1.54617
5.00000,14.56402,0.49775,-1.58624
2.00000,13.05377,0.45588,-1.42851
1.00000,12.75921,0.34257,-1.01561
6.00000,12.27569,0.41943,-1.09661
8.00000,13.62064,0.21674,-0.67265
1.00000,12.76221,0.29828,-0.88106
1.00000,13.41180,0.41664,-1.31546
4.00000,12.52771,0.44055,-1.34180
5.00000,12.30706,0.40005,-1.19313
2.00000,12.09075,0.37333,-1.08486
7.00000,12.00670,0.37146,-1.07244
1.00000,12.35375,0.33257,-0.85924
6.00000,12.37007,0.30790,-0.82225
2.00000,12.03702,0.35282,-1.01067
6.00000,13.27471,0.24509,-0.76409
7.00000,14.06261,0.21285,-0.72440
4.00000,14.67692,0.15900,-0.64306
3.00000,14.68392,0.19284,-0.61682
1.00000,14.04613,0.19690,-0.64024
2.00000,13.56445,0.21311,-0.67653
4.00000,14.58450,0.19881,-0.62420
3.00000,13.13400,0.23797,-0.72326
2.00000,12.46044,0.28540,-0.81673
1.00000,12.25219,0.44662,-1.29145
1.00000,12.26810,0.44738,-1.28780
6.00000,11.63743,0.37030,-1.02527
1.00000,11.61703,0.37081,-1.01930
1.00000,11.91701,0.32866,-0.89923
2.00000,12.76545,0.46366,-1.36429
1.00000,12.34048,0.44800,-1.32125
2.00000,12.29399,0.44807,-1.30222
3.00000,13.08739,0.47189,-1.39154
2.00000,12.41194,0.42340,-1.28140
4.00000,12.88457,0.40290,-1.23625
10.00000,12.33561,0.39790,-1.01436
4.00000,12.36453,0.41032,-1.05494
7.00000,11.93506,0.40626,-1.07176
2.00000,12.33970,0.45012,-1.29900
12.00000,12.21825,0.31263,-0.88952
2.00000,11.98820,0.33581,-0.94792
2.00000,12.04875,0.43428,-1.26398
3.00000,12.75623,0.30684,-0.90556
4.00000,12.79953,0.32410,-0.95900
4.00000,14.72586,0.40253,-1.30826
8.00000,15.59155,0.49906,-1.72282
3.00000,14.56412,0.42190,-1.38674
7.00000,12.83153,0.43611,-1.35478
1.00000,11.82897,0.36221,-1.02514
1.00000,11.83867,0.41567,-1.12421
4.00000,11.79899,0.41400,-1.12237
7.00000,12.51352,0.43413,-1.14620
5.00000,13.07085,0.45320,-1.20879
1.00000,12.16068,0.34083,-0.88488
1.00000,12.21483,0.34115,-0.88214
2.00000,11.97440,0.35898,-0.93309
3.00000,12.31291,0.43552,-1.17167
1.00000,12.79212,0.39634,-0.98729
4.00000,11.67299,0.39628,-1.06640
3.00000,12.32437,0.31490,-0.90588
8.00000,11.91776,0.39256,-1.13794
2.00000,12.39402,0.43501,-1.31436
3.00000,12.56296,0.27685,-0.78887
2.00000,11.68308,0.39425,-1.05715
4.00000,12.23533,0.35192,-0.90181
4.00000,11.86454,0.35816,-0.94050
5.00000,11.80209,0.36357,-0.95808
2.00000,11.68019,0.35694,-0.97476
11.00000,11.67940,0.35705,-0.97355
3.00000,11.96729,0.38266,-1.10822
2.00000,12.43242,0.33750,-0.98409
2.00000,15.37410,0.24431,-0.65265
1.00000,14.89688,0.23078,-0.64704
4.00000,13.85398,0.35346,-0.84731
6.00000,11.68411,0.39605,-1.06354
1.00000,11.80829,0.40194,-1.06849
6.00000,11.80865,0.40211,-1.06910
2.00000,12.16302,0.40685,-1.05549
1.00000,12.27485,0.31056,-0.83269
1.00000,12.63693,0.27951,-0.81781
1.00000,13.21825,0.37315,-1.13910
1.00000,14.31465,0.48001,-1.58897
2.00000,14.33897,0.48335,-1.59466
6.00000,14.22461,0.17371,-0.62155
6.00000,14.08870,0.19310,-0.68468
1.00000,13.53278,0.21202,-0.68403
3.00000,12.37347,0.29318,-0.81119
2.00000,12.17651,0.30998,-0.87457
1.00000,13.52183,0.23041,-0.68586
3.00000,14.43331,0.19999,-0.62919
2.00000,14.07847,0.20109,-0.70080
3.00000,13.72716,0.30734,-0.76908
1.00000,12.35311,0.32528,-0.94070
6.00000,12.71508,0.28116,-0.82906
2.00000,14.72567,0.22636,-0.76976
2.00000,15.73846,0.22174,-0.78026
1.00000,15.25154,0.21199,-0.75225
1.00000,13.98882,0.18501,-0.64061
3.00000,12.21339,0.30453,-0.83699
4.00000,12.24505,0.35961,-0.91761
1.00000,12.06260,0.33855,-0.88777
3.00000,12.13198,0.43936,-1.28131
1.00000,12.02789,0.41398,-1.21787
1.00000,11.63470,0.39893,-1.08636
1.00000,12.97570,0.46304,-1.29038
6.00000,13.43271,0.46863,-1.28562
2.00000,12.31203,0.44877,-1.28146
4.00000,12.06942,0.42308,-1.13147
1.00000,12.38504,0.44605,-1.23245
2.00000,13.10769,0.43440,-1.10987
1.00000,12.34861,0.44438,-1.22514
2.00000,12.34744,0.29451,-0.83708
2.00000,12.72789,0.26884,-0.76335
2.00000,12.19179,0.35945,-0.92019
1.00000,12.57999,0.36408,-0.91183
3.00000,13.21029,0.43798,-1.12047
1.00000,13.43590,0.43719,-1.10566
1.00000,13.42478,0.41903,-1.03516
1.00000,11.82104,0.33859,-0.92400
5.00000,12.02585,0.31977,-0.88935
6.00000,12.72638,0.45630,-1.26562
4.00000,12.91373,0.40925,-1.26196
2.00000,14.33551,0.47956,-1.59023
8.00000,12.24546,0.30590,-0.86820
4.00000,12.09230,0.31750,-0.89233
2.00000,15.66024,0.24845,-0.65247
2.00000,13.58967,0.28040,-0.73502
3.00000,11.64176,0.39623,-1.07282
4.00000,12.36668,0.43233,-1.14925
2.00000,12.15175,0.42902,-1.27284
3.00000,11.65472,0.39923,-1.12390
1.00000,11.83219,0.37114,-0.97256
7.00000,11.74940,0.41675,-1.17786
9.00000,11.76424,0.34993,-0.97051
2.00000,11.75927,0.35065,-0.97250
9.00000,11.80693,0.38741,-1.10989
3.00000,11.73741,0.40683,-1.16021
2.00000,12.56610,0.28496,-0.78566
4.00000,11.66818,0.38022,-1.01544
1.00000,11.98993,0.41453,-1.10019
1.00000,11.90494,0.42951,-1.21977
3.00000,12.77564,0.44007,-1.15689
1.00000,12.71260,0.46042,-1.37977
5.00000,12.85489,0.44918,-1.39454
4.00000,12.54723,0.44057,-1.34382
2.00000,12.05891,0.32674,-0.92295
5.00000,11.76604,0.34502,-0.94355
6.00000,11.58958,0.38009,-1.04208
5.00000,11.86764,0.36625,-1.04306
1.00000,11.83947,0.39992,-1.05758
8.00000,11.96629,0.40652,-1.06985
10.00000,11.87101,0.42540,-1.21791
1.00000,11.73405,0.39281,-1.04477
1.00000,11.72705,0.39205,-1.04313
4.00000,12.19294,0.40640,-1.05182
4.00000,13.17800,0.45065,-1.18611
1.00000,12.65956,0.41577,-1.27196
3.00000,13.69778,0.30850,-0.94378
3.00000,13.79315,0.22959,-0.75059
10.00000,13.79015,0.22837,-0.74778
1.00000,12.86649,0.25756,-0.76671
4.00000,11.68872,0.41162,-1.14862
1.00000,11.71666,0.41474,-1.15482
2.00000,12.78602,0.35966,-0.89367
3.00000,12.69230,0.34437,-0.86565
1.00000,12.18532,0.39388,-1.01055
1.00000,13.36110,0.37404,-1.14778
3.00000,12.98194,0.35160,-1.05446
4.00000,11.87033,0.39177,-1.13089
1.00000,12.99183,0.34612,-1.03658
2.00000,11.83766,0.36370,-1.03126
1.00000,14.70585,0.36793,-1.16778
1.00000,13.43200,0.47837,-1.46758
1.00000,14.10397,0.49100,-1.45365
1.00000,11.95936,0.41613,-1.21662
8.00000,11.84110,0.37230,-1.06157
7.00000,12.53726,0.42635,-1.10804
2.00000,12.14612,0.32701,-0.86358
3.00000,12.90708,0.30858,-0.79640
1.00000,11.77572,0.35479,-0.94419
1.00000,11.74404,0.34776,-0.94987
7.00000,12.12448,0.36663,-0.94041
3.00000,12.10713,0.36638,-0.94086
1.00000,11.99589,0.38719,-1.00284
1.00000,11.72341,0.37366,-1.05318
1.00000,11.74474,0.41612,-1.17631
1.00000,13.12104,0.42907,-1.08659
3.00000,13.16500,0.43617,-1.11469
9.00000,12.07461,0.43887,-1.25686
2.00000,11.89704,0.34005,-0.90609
7.00000,11.78993,0.39043,-1.11810
3.00000,12.04191,0.43706,-1.25329
4.00000,12.17222,0.30630,-0.84730
2.00000,12.48714,0.39527,-0.99815
7.00000,12.29744,0.40466,-1.03896
3.00000,11.64167,0.38496,-1.07884
2.00000,11.68202,0.38692,-1.09245
1.00000,13.33608,0.47294,-1.33764
4.00000,13.52227,0.46031,-1.48037
2.00000,14.03685,0.48588,-1.55533
9.00000,13.38192,0.44058,-1.40693
1.00000,13.50774,0.46192,-1.48316
2.00000,13.61068,0.48030,-1.49969
9.00000,11.94789,0.43154,-1.20849
2.00000,11.83314,0.40550,-1.07946
4.00000,12.40944,0.35287,-0.89495
1.00000,14.69476,0.34194,-1.07440
4.00000,14.60835,0.25547,-0.83034
1.00000,13.63453,0.23002,-0.74527
3.00000,13.19304,0.23653,-0.71224
4.00000,12.06758,0.31487,-0.87127
3.00000,12.48903,0.42446,-1.10305
